Drug_ID	Drug	Y
"(-)-epicatechin"	"Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2"	-6.2199998
"(2E,4Z,8Z)-N-isobutyldodeca-2,4,10-triene-8 -ynamide"	"C/C=C\C#CCC/C=C\C=C\C(=O)NCC(C)C"	-3.8599999
"codeine"	"COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314"	-4.0900002
"creatinine"	"CN1CC(=O)NC1=N"	-5.935409099999998
"danazol"	"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C"	-4.8400002
"dexamethasone b D glucoside"	"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O"	-6.54
"dexamethasone b D glucuronide"	"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O"	-6.119999900000002
"DMXAA-G"	"Cc1ccc2c(=O)c3cccc(CC(=O)OC4OC(C(=O)O)[C@@H](O)[C@@H](O)[C@@H]4O)c3oc2c1C"	-6.52
"d-praeruptorin"	"C/C=C(\C)C(=O)O[C@H]1[C@@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C"	-4.579999900000002
"echinacoside"	"C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O"	-6.650000099999999
"EF5154"	"O=C(O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1"	-6.119999900000002
"EF5170"	"CCCCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1"	-5.79
"EF5232"	"CCCCC(C)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1"	-5.29
"EF5242"	"CCCCCCC(C)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1"	-4.7399998
"EF5248"	"CCCCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCc4oc(=O)oc4C)CC3)CC2=O)cc1"	-4.3499999
"EF5249"	"Cc1oc(=O)oc1COC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1"	-4.3099999
"EF5251"	"CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1"	-4.2800002
"EF5261"	"O=C(COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC/C=C4/OC(=O)c5ccccc54)CC3)CC2=O)cc1)OC1CCCCC1"	-4.4000001
"EF5264"	"CC(=O)OC(C)OC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCOCC4)cc3)C(=O)C2)CC1"	-4.5100002
"EF5265"	"CCOCC(COCC)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1"	-4.1500001000000015
"EF5270"	"CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(C)=O)C(C)(C)C)CC3)CC2=O)cc1"	-4.02
"EF5278"	"CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(=O)C(C)(C)C)C(C)(C)C)CC3)CC2=O)cc1"	-4.0
"EF5283"	"CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(=O)C(C)(C)C)CC3)CC2=O)cc1"	-4.1399998999999985
"EF5292"	"CC(C)(C)C(=O)OCOC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1"	-4.4400001
"elarofiban"	"O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1"	-6.21
"5-chlorosalicylic acid"	"O=C(O)c1cc(Cl)ccc1O"	-4.98
"epinephrine"	"CNC[C@H](O)c1ccc(O)c(O)c1"	-6.125
"eriodictyol "	"O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21"	-5.2800002
"erythromycin"	"CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O"	-5.7800002
